frame,timestamp_ms,body_nose_vis,body_nose_x,body_nose_y,body_nose_z,body_left_eye_inner_vis,body_left_eye_inner_x,body_left_eye_inner_y,body_left_eye_inner_z,body_left_eye_vis,body_left_eye_x,body_left_eye_y,body_left_eye_z,body_left_eye_outer_vis,body_left_eye_outer_x,body_left_eye_outer_y,body_left_eye_outer_z,body_right_eye_inner_vis,body_right_eye_inner_x,body_right_eye_inner_y,body_right_eye_inner_z,body_right_eye_vis,body_right_eye_x,body_right_eye_y,body_right_eye_z,body_right_eye_outer_vis,body_right_eye_outer_x,body_right_eye_outer_y,body_right_eye_outer_z,body_left_ear_vis,body_left_ear_x,body_left_ear_y,body_left_ear_z,body_right_ear_vis,body_right_ear_x,body_right_ear_y,body_right_ear_z,body_mouth_left_vis,body_mouth_left_x,body_mouth_left_y,body_mouth_left_z,body_mouth_right_vis,body_mouth_right_x,body_mouth_right_y,body_mouth_right_z,body_left_shoulder_vis,body_left_shoulder_x,body_left_shoulder_y,body_left_shoulder_z,body_right_shoulder_vis,body_right_shoulder_x,body_right_shoulder_y,body_right_shoulder_z,body_left_elbow_vis,body_left_elbow_x,body_left_elbow_y,body_left_elbow_z,body_right_elbow_vis,body_right_elbow_x,body_right_elbow_y,body_right_elbow_z,body_left_wrist_vis,body_left_wrist_x,body_left_wrist_y,body_left_wrist_z,body_right_wrist_vis,body_right_wrist_x,body_right_wrist_y,body_right_wrist_z,body_left_pinky_vis,body_left_pinky_x,body_left_pinky_y,body_left_pinky_z,body_right_pinky_vis,body_right_pinky_x,body_right_pinky_y,body_right_pinky_z,body_left_index_vis,body_left_index_x,body_left_index_y,body_left_index_z,body_right_index_vis,body_right_index_x,body_right_index_y,body_right_index_z,body_left_thumb_vis,body_left_thumb_x,body_left_thumb_y,body_left_thumb_z,body_right_thumb_vis,body_right_thumb_x,body_right_thumb_y,body_right_thumb_z,body_left_hip_vis,body_left_hip_x,body_left_hip_y,body_left_hip_z,body_right_hip_vis,body_right_hip_x,body_right_hip_y,body_right_hip_z,body_left_knee_vis,body_left_knee_x,body_left_knee_y,body_left_knee_z,body_right_knee_vis,body_right_knee_x,body_right_knee_y,body_right_knee_z,body_left_ankle_vis,body_left_ankle_x,body_left_ankle_y,body_left_ankle_z,body_right_ankle_vis,body_right_ankle_x,body_right_ankle_y,body_right_ankle_z,body_left_heel_vis,body_left_heel_x,body_left_heel_y,body_left_heel_z,body_right_heel_vis,body_right_heel_x,body_right_heel_y,body_right_heel_z,body_left_foot_index_vis,body_left_foot_index_x,body_left_foot_index_y,body_left_foot_index_z,body_right_foot_index_vis,body_right_foot_index_x,body_right_foot_index_y,body_right_foot_index_z,hand_right_0_x,hand_right_0_y,hand_right_0_z,hand_right_1_x,hand_right_1_y,hand_right_1_z,hand_right_2_x,hand_right_2_y,hand_right_2_z,hand_right_3_x,hand_right_3_y,hand_right_3_z,hand_right_4_x,hand_right_4_y,hand_right_4_z,hand_right_5_x,hand_right_5_y,hand_right_5_z,hand_right_6_x,hand_right_6_y,hand_right_6_z,hand_right_7_x,hand_right_7_y,hand_right_7_z,hand_right_8_x,hand_right_8_y,hand_right_8_z,hand_right_9_x,hand_right_9_y,hand_right_9_z,hand_right_10_x,hand_right_10_y,hand_right_10_z,hand_right_11_x,hand_right_11_y,hand_right_11_z,hand_right_12_x,hand_right_12_y,hand_right_12_z,hand_right_13_x,hand_right_13_y,hand_right_13_z,hand_right_14_x,hand_right_14_y,hand_right_14_z,hand_right_15_x,hand_right_15_y,hand_right_15_z,hand_right_16_x,hand_right_16_y,hand_right_16_z,hand_right_17_x,hand_right_17_y,hand_right_17_z,hand_right_18_x,hand_right_18_y,hand_right_18_z,hand_right_19_x,hand_right_19_y,hand_right_19_z,hand_right_20_x,hand_right_20_y,hand_right_20_z,hand_left_0_x,hand_left_0_y,hand_left_0_z,hand_left_1_x,hand_left_1_y,hand_left_1_z,hand_left_2_x,hand_left_2_y,hand_left_2_z,hand_left_3_x,hand_left_3_y,hand_left_3_z,hand_left_4_x,hand_left_4_y,hand_left_4_z,hand_left_5_x,hand_left_5_y,hand_left_5_z,hand_left_6_x,hand_left_6_y,hand_left_6_z,hand_left_7_x,hand_left_7_y,hand_left_7_z,hand_left_8_x,hand_left_8_y,hand_left_8_z,hand_left_9_x,hand_left_9_y,hand_left_9_z,hand_left_10_x,hand_left_10_y,hand_left_10_z,hand_left_11_x,hand_left_11_y,hand_left_11_z,hand_left_12_x,hand_left_12_y,hand_left_12_z,hand_left_13_x,hand_left_13_y,hand_left_13_z,hand_left_14_x,hand_left_14_y,hand_left_14_z,hand_left_15_x,hand_left_15_y,hand_left_15_z,hand_left_16_x,hand_left_16_y,hand_left_16_z,hand_left_17_x,hand_left_17_y,hand_left_17_z,hand_left_18_x,hand_left_18_y,hand_left_18_z,hand_left_19_x,hand_left_19_y,hand_left_19_z,hand_left_20_x,hand_left_20_y,hand_left_20_z
574,19127,0.9991,0.490237,0.369624,0.227603,0.9994,0.504413,0.352585,0.177295,0.9993,0.506984,0.352047,0.177224,0.9994,0.509601,0.351706,0.177152,0.9993,0.507997,0.352693,0.224141,0.999,0.513019,0.352158,0.224179,0.9993,0.51835,0.35175,0.224057,0.9993,0.538469,0.355178,0.046534,0.999,0.55178,0.35515,0.268083,0.9985,0.500764,0.380682,0.190827,0.9984,0.504245,0.381106,0.253874,0.9995,0.527018,0.406382,-0.082825,0.9991,0.677456,0.431467,0.308177,0.9076,0.328265,0.430288,0.032129,0.7568,0.615406,0.490747,0.491466,0.582,0.421716,0.459957,0.417117,0.3626,,,,0.4915,,,,0.2971,,,,0.4927,,,,0.292,,,,0.4752,,,,0.2978,,,,0.9952,0.526458,0.619857,-0.118667,0.9938,0.637273,0.627161,0.117938,0.6088,0.496383,0.791973,-0.093661,0.6231,0.60875,0.794129,0.1015,0.6551,0.520183,0.957752,-0.157156,0.5536,0.612187,0.952891,0.02208,0.7746,0.52892,0.978971,-0.161828,0.6472,0.630024,0.987794,0.008891,0.6662,0.507729,0.978564,-0.198699,0.528,0.578149,0.988577,-0.055862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,19160,0.9992,0.491788,0.369767,0.111267,0.9994,0.504829,0.35304,0.067279,0.9993,0.507892,0.352451,0.067219,0.9995,0.510785,0.352005,0.067176,0.9993,0.506486,0.353216,0.110419,0.9991,0.510698,0.352709,0.110389,0.9993,0.515129,0.352297,0.110339,0.9993,0.538903,0.355167,-0.020953,0.999,0.548795,0.355158,0.181473,0.9986,0.503779,0.381009,0.090253,0.9985,0.506532,0.381445,0.147456,0.9995,0.541531,0.404626,-0.129753,0.999,0.663793,0.430812,0.289497,0.916,0.350884,0.428918,-0.029665,0.697,0.547604,0.479367,0.474883,0.5636,0.42098,0.459159,0.333156,0.3301,,,,0.4714,,,,0.2716,,,,0.4728,,,,0.2671,,,,0.4611,,,,0.2727,,,,0.9955,0.533693,0.616325,-0.143785,0.994,0.636928,0.624311,0.143335,0.6347,0.496951,0.789701,-0.127202,0.6097,0.605245,0.790883,0.104383,0.6833,0.530331,0.954002,-0.166686,0.5699,0.611667,0.95112,0.052746,0.7939,0.589341,0.976012,-0.168893,0.6585,0.641635,0.98623,0.04254,0.695,0.509312,0.9811,-0.211116,0.5553,0.538922,0.986613,-0.024028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,19193,0.9993,0.49389,0.369329,0.124519,0.9995,0.506711,0.352877,0.077935,0.9994,0.509736,0.352294,0.077893,0.9995,0.511635,0.351814,0.077844,0.9994,0.50605,0.353011,0.126233,0.9991,0.508695,0.352515,0.126156,0.9994,0.511529,0.352088,0.126086,0.9994,0.544376,0.354623,-0.020613,0.9991,0.546393,0.354148,0.188357,0.9987,0.506005,0.3809,0.099667,0.9986,0.507588,0.381102,0.162895,0.9996,0.565598,0.403592,-0.124348,0.999,0.649416,0.428467,0.33197,0.9232,0.380727,0.425959,-0.002249,0.646,0.508993,0.47627,0.511416,0.5557,0.43612,0.45208,0.402761,0.3045,,,,0.4612,,,,0.2528,,,,0.4626,,,,0.249,,,,0.4554,,,,0.2544,,,,0.9958,0.544153,0.61576,-0.161623,0.9944,0.630483,0.624451,0.161192,0.6551,0.517645,0.79115,-0.153214,0.5818,0.597424,0.795626,0.102156,0.7065,0.560444,0.959649,-0.196963,0.5674,0.605746,0.954396,0.052962,0.8109,0.602302,0.9834,-0.199321,0.6579,0.637105,0.994393,0.043853,0.7202,0.507193,0.983715,-0.255937,0.571,0.51631,0.98425,-0.024462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,19227,0.9993,0.494397,0.366811,0.153925,0.9995,0.507728,0.351999,0.105144,0.9994,0.510929,0.351426,0.105103,0.9996,0.51233,0.350822,0.105081,0.9994,0.505933,0.352164,0.155013,0.9992,0.508092,0.351775,0.154919,0.9994,0.510505,0.351382,0.154815,0.9994,0.547969,0.353652,-0.008126,0.9992,0.544926,0.353638,0.200745,0.9988,0.507391,0.37914,0.123192,0.9987,0.507285,0.37912,0.187893,0.9996,0.580578,0.402843,-0.121575,0.999,0.629481,0.427886,0.359177,0.9298,0.418757,0.424902,-0.016854,0.5928,0.517352,0.477317,0.55921,0.5655,0.446121,0.447719,0.347161,0.2809,,,,0.4689,,,,0.2359,,,,0.4707,,,,0.2327,,,,0.4667,,,,0.238,,,,0.996,0.557738,0.613632,-0.168819,0.9947,0.617677,0.622804,0.168389,0.6667,0.542852,0.79087,-0.159822,0.5442,0.583174,0.794858,0.100837,0.7241,0.575473,0.959117,-0.217296,0.5493,0.586009,0.953953,0.050335,0.8256,0.612635,0.983313,-0.220349,0.6482,0.634288,0.993584,0.041981,0.7413,0.504909,0.985704,-0.27531,0.5764,0.499528,0.983126,-0.025877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,19260,0.9994,0.495043,0.366714,0.14426,0.9996,0.510197,0.351848,0.098446,0.9995,0.515363,0.351217,0.098379,0.9996,0.520085,0.350527,0.09836,0.9994,0.508127,0.352125,0.150886,0.9992,0.510582,0.351754,0.15081,0.9994,0.512792,0.351358,0.150684,0.9995,0.557117,0.353332,-0.003813,0.9992,0.543857,0.353658,0.213911,0.9989,0.510198,0.379068,0.11744,0.9988,0.508879,0.379082,0.184694,0.9996,0.595266,0.403112,-0.133281,0.9989,0.609676,0.42654,0.363281,0.9351,0.466543,0.427149,-0.053897,0.5403,0.537895,0.485261,0.561172,0.5765,0.466849,0.449351,0.27129,0.2576,,,,0.4812,,,,0.2187,,,,0.4838,,,,0.2162,,,,0.4829,,,,0.2215,,,,0.9963,0.591098,0.613971,-0.175184,0.995,0.600541,0.621184,0.174739,0.6759,0.565759,0.791064,-0.146415,0.5079,0.573649,0.793545,0.107572,0.7381,0.577012,0.959985,-0.205642,0.531,0.57812,0.951459,0.082954,0.8372,0.626547,0.983199,-0.208604,0.6351,0.632788,0.98715,0.07689,0.7587,0.516911,1.004821,-0.270981,0.5781,0.497915,0.982315,0.006265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,19293,0.9994,0.49602,0.364173,0.092233,0.9996,0.511558,0.350097,0.052246,0.9995,0.518255,0.349331,0.052131,0.9996,0.524815,0.348439,0.052035,0.9995,0.509486,0.350628,0.103821,0.9993,0.511578,0.350406,0.103784,0.9995,0.513162,0.3501,0.103653,0.9995,0.561716,0.35183,-0.019919,0.9993,0.542122,0.352963,0.203822,0.9989,0.512288,0.377144,0.075802,0.9988,0.509883,0.37731,0.141242,0.9996,0.594726,0.403348,-0.145863,0.9989,0.602968,0.426583,0.354318,0.9393,0.474198,0.448221,-0.050061,0.4908,,,,0.5852,0.482343,0.452952,0.295634,0.2351,,,,0.4919,,,,0.2015,,,,0.4949,,,,0.1995,,,,0.4961,,,,0.2046,,,,0.9965,0.606997,0.613066,-0.170377,0.9952,0.598817,0.61941,0.170116,0.682,0.56969,0.787044,-0.143167,0.4759,,,,0.7465,0.576591,0.957533,-0.1951,0.5117,0.576704,0.945757,0.0826,0.8456,0.626785,0.978276,-0.198078,0.6205,0.63042,0.976311,0.076451,0.7713,0.525514,0.999981,-0.259797,0.5741,0.495602,0.982828,0.008852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,19327,0.9995,0.496989,0.362871,0.132,0.9996,0.511753,0.347836,0.089619,0.9995,0.519582,0.347029,0.089522,0.9996,0.527119,0.34609,0.089496,0.9995,0.510061,0.348768,0.140632,0.9994,0.511628,0.348789,0.140588,0.9995,0.512653,0.348711,0.140424,0.9995,0.565466,0.349951,-0.012276,0.9993,0.541585,0.351865,0.243409,0.999,0.513426,0.376132,0.110693,0.9989,0.510611,0.37665,0.174842,0.9997,0.606456,0.403523,-0.156065,0.9989,0.579883,0.428041,0.417051,0.9446,0.560318,0.446976,-0.250052,0.4512,,,,0.6218,0.4825,0.464829,-0.218809,0.2213,,,,0.5359,0.474471,0.479037,-0.245257,0.1932,,,,0.5387,0.477266,0.474471,-0.247986,0.1919,,,,0.5392,0.483819,0.471303,-0.213133,0.1971,,,,0.9967,0.608815,0.615677,-0.180785,0.9954,0.592476,0.622202,0.180639,0.6948,0.566072,0.788774,-0.161302,0.4528,,,,0.7529,0.581634,0.969067,-0.223428,0.4892,,,,0.8515,0.634121,0.995354,-0.228599,0.6077,0.629151,0.974986,0.067218,0.7772,0.519354,1.019349,-0.318167,0.558,0.491403,1.000745,-0.010958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,19360,0.9995,0.498688,0.360512,0.050616,0.9996,0.515704,0.345309,0.023748,0.9996,0.523765,0.3443,0.023602,0.9997,0.532075,0.343123,0.023525,0.9996,0.510695,0.347091,0.066788,0.9994,0.511914,0.347429,0.066826,0.9995,0.51222,0.34761,0.066701,0.9995,0.572704,0.347643,-0.004067,0.9994,0.540435,0.351201,0.207151,0.9991,0.51825,0.373972,0.055631,0.9989,0.511052,0.375562,0.110394,0.9997,0.619017,0.403155,-0.162287,0.9988,0.568826,0.429658,0.383522,0.9496,0.596899,0.443965,-0.290981,0.4101,,,,0.6565,0.484783,0.474571,-0.269804,0.2042,,,,0.5773,0.471276,0.488046,-0.29617,0.1811,,,,0.5801,0.469742,0.483164,-0.292702,0.1802,,,,0.5802,0.476631,0.480109,-0.261164,0.1852,,,,0.9969,0.617424,0.615865,-0.175704,0.9954,0.584333,0.622161,0.175596,0.7094,0.579759,0.789492,-0.16072,0.44,,,,0.766,0.594433,0.970382,-0.247533,0.4802,,,,0.857,0.627425,0.995103,-0.256186,0.6008,0.626208,0.970256,0.05036,0.7884,0.52335,1.022205,-0.36707,0.5558,0.496382,1.001734,-0.041414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.501296,0.475522,-0.0,0.503318,0.485422,-0.006477,0.494857,0.491834,-0.010191,0.483272,0.493873,-0.013685,0.471606,0.493684,-0.016549,0.463636,0.492879,-0.005013,0.455291,0.49618,-0.010351,0.460333,0.491929,-0.014383,0.467935,0.486969,-0.016623,0.455346,0.489311,-0.004716,0.444532,0.491199,-0.012436,0.45142,0.48509,-0.017605,0.462136,0.479503,-0.019522,0.449685,0.485814,-0.005286,0.439072,0.486204,-0.013123,0.446644,0.479579,-0.018191,0.456632,0.474109,-0.019921,0.446335,0.481827,-0.006158,0.437817,0.480482,-0.013213,0.442554,0.475366,-0.017098,0.450379,0.471403,-0.0185
582,19393,0.9995,0.51186,0.359555,-0.023906,0.9996,0.528479,0.344914,-0.040069,0.9996,0.537825,0.343757,-0.040238,0.9997,0.548655,0.342523,-0.040315,0.9996,0.516013,0.346919,-0.000951,0.9994,0.514004,0.347331,-0.000887,0.9996,0.512707,0.34757,-0.000961,0.9996,0.588317,0.347172,-0.017581,0.9994,0.540356,0.351135,0.15919,0.9991,0.531805,0.373399,-0.006272,0.999,0.517368,0.375369,0.043556,0.9997,0.634036,0.406164,-0.188306,0.9987,0.570627,0.433762,0.365318,0.9541,0.599036,0.443621,-0.399165,0.3733,,,,0.6873,0.483215,0.476698,-0.457869,0.1878,,,,0.6141,0.467597,0.48744,-0.499408,0.169,,,,0.6168,0.465299,0.481669,-0.488247,0.1683,,,,0.6163,0.472078,0.479282,-0.449882,0.1732,,,,0.9972,0.623624,0.621617,-0.175637,0.9953,0.581631,0.625238,0.175442,0.7204,0.59245,0.795938,-0.152508,0.4317,,,,0.7779,0.605237,0.970709,-0.233187,0.4754,,,,0.8619,0.66746,0.995746,-0.242363,0.5956,0.624885,0.963452,0.058359,0.7982,0.538809,1.024282,-0.365613,0.5579,0.500011,1.001603,-0.038588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.481536,0.488485,-0.0,0.483681,0.490614,0.009013,0.484472,0.488675,0.011833,0.483642,0.484707,0.01217,0.481301,0.480829,0.011738,0.474506,0.492798,0.009396,0.469928,0.486653,0.009863,0.471114,0.480785,0.00808,0.475961,0.477521,0.006964,0.467272,0.491235,0.005122,0.461547,0.483486,0.007672,0.466805,0.478165,0.006576,0.474011,0.475991,0.004679,0.460379,0.487828,0.001561,0.455091,0.480073,0.004704,0.460384,0.475132,0.004428,0.467786,0.47295,0.002929,0.454383,0.483327,-0.001311,0.451603,0.475299,0.001811,0.456156,0.472481,0.003644,0.463391,0.471452,0.004108
583,19427,0.9996,0.527742,0.358519,-0.046312,0.9997,0.542624,0.344381,-0.051366,0.9996,0.552269,0.343202,-0.051577,0.9997,0.563353,0.342055,-0.05172,0.9996,0.524421,0.34678,-0.017285,0.9994,0.519287,0.347294,-0.017249,0.9996,0.515143,0.34758,-0.017302,0.9996,0.598414,0.346832,-0.014427,0.9994,0.54012,0.351149,0.15577,0.9992,0.547025,0.372344,-0.017882,0.999,0.52687,0.375109,0.0247,0.9998,0.652754,0.410794,-0.180254,0.9986,0.558124,0.437989,0.359555,0.9585,0.643878,0.443395,-0.48972,0.3408,,,,0.7173,0.502762,0.476073,-0.633492,0.1745,,,,0.6503,0.469897,0.487475,-0.687887,0.1606,,,,0.6529,0.465007,0.481498,-0.665023,0.1603,,,,0.6521,0.474491,0.479005,-0.621562,0.1653,,,,0.9973,0.625235,0.629206,-0.172289,0.9952,0.56623,0.631126,0.172084,0.7253,0.601036,0.804242,-0.162181,0.4197,,,,0.7791,0.60852,0.97429,-0.22988,0.4622,,,,0.8581,0.650405,0.99553,-0.23804,0.5807,0.624042,0.965872,0.057057,0.7965,0.551223,1.04329,-0.370373,0.5454,0.523438,0.999312,-0.063654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.425303,0.486415,-0.0,0.434802,0.481166,-0.005006,0.450958,0.476739,-0.014942,0.463213,0.474658,-0.025027,0.470226,0.47415,-0.03667,0.454377,0.484539,-0.026367,0.470196,0.481958,-0.038256,0.476167,0.480685,-0.048399,0.480647,0.481255,-0.055047,0.450883,0.489086,-0.028736,0.464319,0.483354,-0.038127,0.472307,0.481281,-0.043679,0.476334,0.481582,-0.049422,0.444767,0.49074,-0.029961,0.455591,0.483815,-0.038272,0.46492,0.479531,-0.040495,0.472122,0.478374,-0.042939,0.438,0.490898,-0.031345,0.448318,0.484343,-0.036762,0.455894,0.479979,-0.036217,0.463011,0.478567,-0.036959
584,19460,0.9996,0.538963,0.358335,-0.139995,0.9997,0.554449,0.344446,-0.137386,0.9996,0.565811,0.343351,-0.137516,0.9997,0.578456,0.342311,-0.137729,0.9996,0.531552,0.346831,-0.106885,0.9994,0.52394,0.347418,-0.106868,0.9995,0.517194,0.347823,-0.106923,0.9996,0.608083,0.347379,-0.044718,0.9993,0.538662,0.351943,0.091882,0.9992,0.562044,0.371458,-0.100969,0.999,0.534264,0.374045,-0.062262,0.9998,0.669111,0.415004,-0.181931,0.9983,0.534935,0.439575,0.296176,0.9623,0.684678,0.446873,-0.37814,0.3229,,,,0.742,0.506896,0.478032,-0.296155,0.1697,,,,0.6761,0.46779,0.487486,-0.315523,0.1592,,,,0.6787,0.463035,0.481083,-0.301629,0.1583,,,,0.6776,0.475899,0.479175,-0.282945,0.1635,,,,0.9975,0.63211,0.631747,-0.147388,0.9951,0.555555,0.634864,0.147399,0.7382,0.610687,0.803349,-0.140401,0.4266,,,,0.7825,0.611971,0.966825,-0.165864,0.4631,,,,0.8446,0.644952,0.988763,-0.1745,0.5659,0.623693,0.96726,0.085085,0.794,0.563884,1.027112,-0.343255,0.5423,0.524046,1.001408,-0.056573,0.427413,0.486253,0.0,0.430067,0.47793,-0.006385,0.442713,0.470928,-0.008766,0.455332,0.467075,-0.010079,0.464334,0.464399,-0.010985,0.453632,0.474432,-0.006962,0.468364,0.4724,-0.010237,0.478571,0.471136,-0.01242,0.486369,0.470332,-0.013954,0.458296,0.479588,-0.005392,0.472482,0.477181,-0.007794,0.481797,0.475936,-0.008957,0.489626,0.475176,-0.009824,0.460555,0.484502,-0.004371,0.472444,0.48124,-0.006671,0.478801,0.479137,-0.007073,0.484031,0.477596,-0.00724,0.461053,0.489198,-0.003933,0.470498,0.48654,-0.005677,0.474194,0.484524,-0.005508,0.47694,0.48297,-0.005096,0.420053,0.480692,-0.0,0.435033,0.481405,-0.003558,0.455824,0.481759,-0.015695,0.473905,0.482708,-0.029105,0.484284,0.483333,-0.044652,0.443915,0.487406,-0.029927,0.465904,0.483846,-0.044691,0.479038,0.479773,-0.056528,0.490798,0.476368,-0.064257,0.436432,0.486886,-0.035571,0.458023,0.479506,-0.050427,0.474221,0.474584,-0.059039,0.487038,0.471552,-0.065961,0.426684,0.484853,-0.039958,0.444488,0.47664,-0.052903,0.460506,0.4708,-0.058426,0.473615,0.467553,-0.062107,0.417055,0.482142,-0.044256,0.425291,0.476578,-0.052283,0.435141,0.472565,-0.053648,0.445502,0.470192,-0.05549
585,19493,0.9996,0.548334,0.357673,-0.192652,0.9997,0.565985,0.344523,-0.173762,0.9996,0.57827,0.343393,-0.173798,0.9997,0.590776,0.342582,-0.173932,0.9996,0.539394,0.34677,-0.151742,0.9995,0.532677,0.347299,-0.151725,0.9996,0.524971,0.347736,-0.151748,0.9996,0.615815,0.348519,-0.041767,0.9993,0.538892,0.352552,0.056823,0.9993,0.574057,0.37079,-0.141059,0.9991,0.53973,0.372868,-0.113902,0.9998,0.674336,0.418615,-0.148645,0.9983,0.520311,0.440649,0.214315,0.9658,0.748623,0.455466,-0.320739,0.3722,,,,0.7658,0.540718,0.478671,-0.263632,0.2186,,,,0.7018,0.501678,0.486605,-0.288626,0.1963,,,,0.7038,0.492432,0.480548,-0.258611,0.1925,,,,0.7025,0.507414,0.479138,-0.245381,0.1972,,,,0.9975,0.638555,0.633402,-0.125234,0.995,0.549873,0.635611,0.125297,0.7472,0.617209,0.803088,-0.117394,0.4284,,,,0.7767,0.609849,0.953387,-0.088177,0.4561,,,,0.8218,0.648508,0.979335,-0.09387,0.5464,0.60555,0.963022,0.147938,0.7836,0.567915,1.005479,-0.306024,0.532,0.509859,0.997472,-0.022282,0.433716,0.488529,0.0,0.448454,0.491396,-0.00464,0.467843,0.488734,-0.005654,0.480345,0.484999,-0.006583,0.489506,0.481731,-0.007977,0.467853,0.480378,-0.004307,0.481308,0.47771,-0.010908,0.491976,0.478071,-0.015982,0.501282,0.479131,-0.01907,0.463141,0.477213,-0.005458,0.477587,0.475267,-0.01132,0.488472,0.475735,-0.015831,0.498975,0.476625,-0.018863,0.456088,0.474482,-0.007598,0.469829,0.472076,-0.01413,0.480729,0.471829,-0.017857,0.490811,0.472169,-0.019932,0.447032,0.471981,-0.010089,0.458016,0.468407,-0.015783,0.466709,0.466387,-0.018369,0.47443,0.465112,-0.019939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,19527,0.9996,0.551914,0.357509,-0.26441,0.9997,0.570005,0.344569,-0.240702,0.9997,0.58182,0.34346,-0.24069,0.9997,0.593533,0.342801,-0.240782,0.9996,0.542634,0.346717,-0.224115,0.9995,0.536142,0.347286,-0.224127,0.9996,0.529251,0.347742,-0.224146,0.9997,0.616855,0.35022,-0.085764,0.9994,0.538622,0.353736,-0.013555,0.9994,0.577349,0.370767,-0.206347,0.9992,0.541866,0.372553,-0.184905,0.9998,0.675676,0.42128,-0.13955,0.9983,0.509487,0.442497,0.133419,0.9691,0.807398,0.46458,-0.306767,0.4275,,,,0.7878,0.58575,0.489691,-0.324444,0.2805,,,,0.7257,0.529196,0.494428,-0.354653,0.2491,,,,0.727,0.523177,0.487953,-0.315058,0.2427,,,,0.725,0.53877,0.486721,-0.302238,0.246,,,,0.9976,0.645729,0.635984,-0.100467,0.9949,0.543429,0.638581,0.100328,0.7666,0.617561,0.802479,-0.108317,0.4549,,,,0.7875,0.612988,0.95302,0.009403,0.4692,,,,0.7989,0.644127,0.970067,0.010253,0.5311,0.584194,0.963832,0.179151,0.788,0.563515,1.008141,-0.213058,0.5384,0.497913,0.99749,-0.007064,0.437143,0.490124,0.0,0.450687,0.493552,-0.005216,0.470362,0.490314,-0.00611,0.483022,0.486257,-0.006704,0.49136,0.482244,-0.007435,0.473436,0.480646,-0.003398,0.48878,0.477389,-0.00943,0.500631,0.47792,-0.01425,0.510677,0.479208,-0.016986,0.469011,0.477115,-0.004056,0.485135,0.474544,-0.009391,0.497331,0.475386,-0.013399,0.508851,0.476595,-0.015772,0.462114,0.474207,-0.005885,0.478173,0.47096,-0.012226,0.490744,0.471346,-0.015555,0.502361,0.47255,-0.017058,0.452513,0.471762,-0.008194,0.465251,0.466628,-0.013636,0.475313,0.463848,-0.015821,0.484655,0.462377,-0.016942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
