frame,timestamp_ms,pose_detected,l_shoulder_x,l_shoulder_y,l_shoulder_vis,r_shoulder_x,r_shoulder_y,r_shoulder_vis,l_hip_x,l_hip_y,l_hip_vis,r_hip_x,r_hip_y,r_hip_vis,nose_x,nose_y,nose_vis,both_shoulders_visible,shoulder_angle_deg
18,593,True,0.5244148969650269,0.6132720708847046,0.9996052384376526,0.3255077004432678,0.6090659499168396,0.999277651309967,0.48688507080078125,0.7948467135429382,0.9972306489944458,0.35611677169799805,0.7946991324424744,0.9956535696983337,0.42051154375076294,0.5433600544929504,0.9996557831764221,True,-178.7885955226556
19,626,True,0.5244037508964539,0.6132978200912476,0.9996381402015686,0.32775455713272095,0.6091092228889465,0.9993376731872559,0.48782750964164734,0.7926577925682068,0.9973030090332031,0.36488306522369385,0.7944843173027039,0.9958569407463074,0.4242226183414459,0.5436481833457947,0.9996888637542725,True,-178.7797933260809
20,659,True,0.5230271220207214,0.6141782402992249,0.9996692538261414,0.3298572897911072,0.6093800663948059,0.9993900060653687,0.48959672451019287,0.7926065325737,0.9975125193595886,0.3699530065059662,0.7954275608062744,0.9961661100387573,0.43140071630477905,0.5437214374542236,0.9997170567512512,True,-178.57711428072
21,692,True,0.5188161730766296,0.6149993538856506,0.9996860027313232,0.3325235843658447,0.6100184321403503,0.9994317293167114,0.4916023015975952,0.7883590459823608,0.9970125555992126,0.3822147250175476,0.7952263951301575,0.995628297328949,0.43595290184020996,0.5446460247039795,0.9997265338897705,True,-178.4684424622109
22,725,True,0.5130746960639954,0.6157575845718384,0.9997110366821289,0.3371431231498718,0.6103861927986145,0.9994823336601257,0.49423444271087646,0.7867514491081238,0.9969096779823303,0.39309021830558777,0.7948328256607056,0.9956469535827637,0.44329071044921875,0.5467317700386047,0.999748170375824,True,-178.25123767473434
23,758,True,0.5103434920310974,0.6161126494407654,0.9997264742851257,0.34147578477859497,0.6104095578193665,0.9995279908180237,0.4978812336921692,0.7872473001480103,0.9969353079795837,0.40010154247283936,0.795386552810669,0.9958007335662842,0.4481908977031708,0.5481462478637695,0.9997692108154297,True,-178.06571110186033
24,791,True,0.5016231536865234,0.6178045272827148,0.999733567237854,0.3478434383869171,0.6087243556976318,0.9995644092559814,0.4980153441429138,0.7935134172439575,0.9969056248664856,0.408761590719223,0.7990257740020752,0.9958827495574951,0.4532568156719208,0.5482423901557922,0.999789297580719,True,-176.62080173798228
25,824,True,0.5008038878440857,0.6184312105178833,0.9996860027313232,0.3555372953414917,0.6062157154083252,0.9995874166488647,0.4989404082298279,0.7911814451217651,0.996076762676239,0.42059022188186646,0.7957340478897095,0.9956835508346558,0.458329975605011,0.5494912266731262,0.99979567527771,True,-175.19329548856814
26,857,True,0.5019185543060303,0.6193069219589233,0.9996729493141174,0.36466115713119507,0.6050112247467041,0.9995701313018799,0.5025923848152161,0.7881278395652771,0.995955228805542,0.42459651827812195,0.7910829782485962,0.9957085251808167,0.46397972106933594,0.5494670271873474,0.9998050928115845,True,-174.05394151319217
27,890,True,0.502826988697052,0.6192888021469116,0.9996284246444702,0.3727930784225464,0.6034901738166809,0.999540388584137,0.5046468377113342,0.7835447192192078,0.9955282807350159,0.43030616641044617,0.7843912243843079,0.9955729246139526,0.46962249279022217,0.549419641494751,0.9998170137405396,True,-173.07273156312306
28,923,True,0.501571536064148,0.6170949935913086,0.999561071395874,0.38120949268341064,0.6019777059555054,0.9995661377906799,0.5039664506912231,0.774109423160553,0.9955271482467651,0.43807733058929443,0.7750017642974854,0.995766818523407,0.4749980866909027,0.5493900179862976,0.9998310804367065,True,-172.84122427448406
29,956,True,0.49187520146369934,0.6135576367378235,0.9995058178901672,0.4077391028404236,0.6016057729721069,0.9995913505554199,0.50255286693573,0.7745800018310547,0.9955621361732483,0.45332199335098267,0.7762172222137451,0.9959158897399902,0.4845515489578247,0.549346387386322,0.9998424649238586,True,-171.9150028000463
30,989,True,0.4924078583717346,0.6111599802970886,0.9992914795875549,0.4196576774120331,0.6009961366653442,0.9995825886726379,0.5024087429046631,0.7760489583015442,0.9949076175689697,0.4667264223098755,0.7776858806610107,0.995846688747406,0.49395960569381714,0.5483821034431458,0.9998467564582825,True,-172.04675162664972
31,1022,True,0.49035021662712097,0.6071538329124451,0.9982466697692871,0.437453031539917,0.6006255745887756,0.999457836151123,0.4910968840122223,0.7809112071990967,0.9923089146614075,0.47998034954071045,0.7800174951553345,0.9951435327529907,0.5083231925964355,0.5482729077339172,0.9998361468315125,True,-172.964468670085
32,1055,True,0.49152040481567383,0.6027764081954956,0.9977646470069885,0.4487275183200836,0.5970625281333923,0.9994454383850098,0.49154481291770935,0.7810773849487305,0.9922715425491333,0.4818641245365143,0.7805997133255005,0.9953473806381226,0.5249336361885071,0.5469198226928711,0.9998275637626648,True,-172.39461979059448
33,1088,True,0.4978305995464325,0.600634753704071,0.997438371181488,0.46741414070129395,0.5940144062042236,0.999427080154419,0.495993435382843,0.7825562953948975,0.9921532273292542,0.4907752275466919,0.7820107340812683,0.9953816533088684,0.5438652038574219,0.5454769730567932,0.9998164772987366,True,-167.720704621828
34,1121,True,0.4864790141582489,0.599958062171936,0.9964507818222046,0.49639350175857544,0.592683732509613,0.9993509650230408,0.48868080973625183,0.7879579663276672,0.9892330765724182,0.501782238483429,0.7916355133056641,0.9943963289260864,0.5633922219276428,0.5446597337722778,0.999695360660553,True,-36.26776029616624
35,1154,True,0.4615679085254669,0.6011361479759216,0.9965593814849854,0.5244067907333374,0.5916303396224976,0.9993922710418701,0.48158347606658936,0.792604386806488,0.9872748255729675,0.5209523439407349,0.7923340201377869,0.9938473105430603,0.5750258564949036,0.5446920990943909,0.9996282458305359,True,-8.602068866001579
36,1187,True,0.4588652551174164,0.6018899083137512,0.9967920780181885,0.5432624816894531,0.5902727246284485,0.9994291663169861,0.48068785667419434,0.7921673655509949,0.9853426814079285,0.5472134351730347,0.792070746421814,0.9923151135444641,0.5799185037612915,0.54607754945755,0.9995039105415344,True,-7.837448237668943
37,1220,True,0.45185306668281555,0.6032635569572449,0.9968875050544739,0.5575722455978394,0.5909099578857422,0.9994618892669678,0.4816913306713104,0.7940364480018616,0.9841403365135193,0.555757999420166,0.794768214225769,0.9912499189376831,0.580108106136322,0.5488875508308411,0.9995195269584656,True,-6.664955356430042
38,1253,True,0.4414391815662384,0.6077417731285095,0.9970462918281555,0.5789328217506409,0.5913704037666321,0.9994897246360779,0.481486976146698,0.7931725382804871,0.9826998710632324,0.5804091691970825,0.7845402359962463,0.9904921650886536,0.5691900253295898,0.5500009059906006,0.9995113015174866,True,-6.790239653270803
39,1286,True,0.4298512637615204,0.608561635017395,0.9972403049468994,0.5946698784828186,0.5916028618812561,0.9994860887527466,0.48197779059410095,0.7898218035697937,0.9831201434135437,0.5939988493919373,0.7794870734214783,0.9902111887931824,0.5671604871749878,0.5500274300575256,0.999465823173523,True,-5.874692673216612
40,1319,True,0.4230725169181824,0.6105672717094421,0.9971383810043335,0.6019357442855835,0.5929983258247375,0.9994128346443176,0.48250889778137207,0.7881526350975037,0.9838794469833374,0.6024048328399658,0.776549756526947,0.9904029965400696,0.563423216342926,0.5499694347381592,0.9991664886474609,True,-5.609915897197235
41,1352,True,0.4168842136859894,0.6121167540550232,0.9969480633735657,0.6107844114303589,0.5959163308143616,0.9993444681167603,0.487630158662796,0.7878696918487549,0.984571099281311,0.6114358305931091,0.7767171859741211,0.9907057881355286,0.5537127256393433,0.5507394075393677,0.9983165264129639,True,-4.775988051678801
42,1385,True,0.41639500856399536,0.6123875975608826,0.9969724416732788,0.6255108714103699,0.6004759073257446,0.9991392493247986,0.48899728059768677,0.7895830273628235,0.9854821562767029,0.6093456745147705,0.777492105960846,0.990727961063385,0.510739266872406,0.5562798380851746,0.9972108602523804,True,-3.260168055831722
43,1418,True,0.421967476606369,0.6114438772201538,0.9971078634262085,0.6331524848937988,0.6056390404701233,0.9990763068199158,0.4934220016002655,0.7904272079467773,0.9865687489509583,0.6077139973640442,0.7792748212814331,0.9910014867782593,0.47971484065055847,0.562400758266449,0.9961755871772766,True,-1.5744911323630737
44,1451,True,0.42292022705078125,0.60785311460495,0.9972416758537292,0.6388221979141235,0.6124038100242615,0.9988464117050171,0.4938591718673706,0.7944207787513733,0.9872664213180542,0.5997965931892395,0.7888443470001221,0.990786075592041,0.4673449993133545,0.5629997849464417,0.9958359003067017,True,1.2074787399864932
45,1484,True,0.4532240331172943,0.606086015701294,0.99749755859375,0.6315590739250183,0.6174080967903137,0.9988477230072021,0.49578624963760376,0.7935335040092468,0.988094687461853,0.5939881205558777,0.7911968231201172,0.9908297657966614,0.4526117742061615,0.5670329332351685,0.9962045550346375,True,3.632701579541203
46,1517,True,0.4709016978740692,0.6036595702171326,0.9977191090583801,0.619965136051178,0.6154613494873047,0.9988409280776978,0.4968445897102356,0.7925884127616882,0.9885666966438293,0.5936763882637024,0.7912944555282593,0.990596354007721,0.4453182816505432,0.565479040145874,0.9965628981590271,True,4.5268281300768995
47,1550,True,0.4891367554664612,0.6028206944465637,0.997908890247345,0.5844510793685913,0.6144557595252991,0.9987338781356812,0.5001184940338135,0.7955076694488525,0.9889780282974243,0.5645621418952942,0.7951964139938354,0.9901571869850159,0.44433215260505676,0.564691960811615,0.9968689680099487,True,6.959690247530709
48,1583,True,0.5047907829284668,0.6029748916625977,0.9980303049087524,0.5379496812820435,0.6134645342826843,0.9985775947570801,0.5172565579414368,0.8008386492729187,0.9890525937080383,0.5272063612937927,0.8007344007492065,0.9895473122596741,0.4431443512439728,0.5645419955253601,0.997054398059845,True,17.554492521400608
49,1616,True,0.5342875719070435,0.6031354069709778,0.9981608986854553,0.4950670003890991,0.6193817257881165,0.998528242111206,0.526914119720459,0.8085413575172424,0.9893415570259094,0.5006119608879089,0.8076226115226746,0.9895032048225403,0.4448264539241791,0.5641732811927795,0.9973093867301941,True,157.49921921856813
50,1649,True,0.5420331358909607,0.6028804779052734,0.9982834458351135,0.4761474132537842,0.6212843060493469,0.9985325932502747,0.5296018123626709,0.8062387704849243,0.9896491765975952,0.486753910779953,0.8050984144210815,0.9893172383308411,0.44559940695762634,0.5620862245559692,0.997549295425415,True,164.39338188628733
51,1682,True,0.554555356502533,0.5998358130455017,0.9984415769577026,0.46719077229499817,0.6217839121818542,0.9985289573669434,0.5334030389785767,0.8052310347557068,0.9901577830314636,0.48206305503845215,0.8036757707595825,0.9892435669898987,0.4495260715484619,0.5609081387519836,0.9977765083312988,True,165.8977592090081
52,1715,True,0.5523402690887451,0.6000204682350159,0.9985649585723877,0.45125746726989746,0.6217260956764221,0.9985135793685913,0.537586510181427,0.8046228289604187,0.9905250668525696,0.47462978959083557,0.8027134537696838,0.9891343116760254,0.45164403319358826,0.5579749345779419,0.9979584813117981,True,167.88084339511764
53,1748,True,0.5469240546226501,0.6001338958740234,0.9987038373947144,0.44185879826545715,0.6217019557952881,0.9985923767089844,0.54029780626297,0.8040574193000793,0.9913860559463501,0.4617254137992859,0.8025608062744141,0.9899958372116089,0.451803058385849,0.5550998449325562,0.9981480240821838,True,168.39934061688223
54,1781,True,0.5458482503890991,0.600097119808197,0.9988222718238831,0.4208981692790985,0.6211318373680115,0.9985424876213074,0.5385105609893799,0.8008501529693604,0.9921704530715942,0.44751274585723877,0.8020927309989929,0.9907827973365784,0.4510050117969513,0.5513181686401367,0.9983062744140625,True,170.4441425872691
55,1814,True,0.5507662892341614,0.5991146564483643,0.9989206194877625,0.4033827483654022,0.6210201382637024,0.9984350204467773,0.5373440980911255,0.7945082783699036,0.9928483963012695,0.434082955121994,0.7962051630020142,0.9913846850395203,0.44896045327186584,0.549712598323822,0.9984421730041504,True,171.5460686304101
56,1847,True,0.553777813911438,0.5990068316459656,0.9990084767341614,0.3927639126777649,0.620819628238678,0.998346209526062,0.5367570519447327,0.7924164533615112,0.9934473633766174,0.4263591468334198,0.79395592212677,0.9919178485870361,0.44701433181762695,0.548461377620697,0.9985787272453308,True,172.2850218115889
57,1880,True,0.5517688393592834,0.5990063548088074,0.9990985989570618,0.3826940357685089,0.6203555464744568,0.9983936548233032,0.535162091255188,0.7868016958236694,0.9940323233604431,0.4180220067501068,0.7853594422340393,0.9924700260162354,0.4403456747531891,0.5474588871002197,0.9987010955810547,True,172.80330995184104
58,1912,True,0.5514347553253174,0.5992304682731628,0.9991855025291443,0.37370407581329346,0.6200892925262451,0.9984841346740723,0.5314404964447021,0.7874861359596252,0.994602382183075,0.4086790382862091,0.7865219712257385,0.9931149482727051,0.4386197626590729,0.5462784171104431,0.9988190531730652,True,173.3062746149769
59,1945,True,0.54981929063797,0.5992107391357422,0.9992634654045105,0.36398354172706604,0.6172053217887878,0.9985610842704773,0.5289751887321472,0.7845247387886047,0.9950574040412903,0.40048903226852417,0.7840099334716797,0.993594229221344,0.4381672143936157,0.546003520488739,0.9989290237426758,True,174.469259348999
60,1978,True,0.5485568046569824,0.5992135405540466,0.9993319511413574,0.36845195293426514,0.6167334914207458,0.9986110925674438,0.5228165984153748,0.7851178646087646,0.9954324960708618,0.40070003271102905,0.7844342589378357,0.9938932657241821,0.4357106387615204,0.5457956790924072,0.9990193247795105,True,174.44395412176416
61,2011,True,0.5477063059806824,0.5992173552513123,0.9993948936462402,0.3619685471057892,0.6145107746124268,0.9986963868141174,0.5191842317581177,0.7819129228591919,0.9958033561706543,0.3929573595523834,0.780752420425415,0.9942746758460999,0.4330455958843231,0.5450419783592224,0.9991086721420288,True,175.29295400496127
62,2044,True,0.5472164154052734,0.5993146896362305,0.9994441866874695,0.3582923412322998,0.6126522421836853,0.9986684918403625,0.5173171162605286,0.7820789217948914,0.9960436820983887,0.3894166052341461,0.7802413105964661,0.9942535758018494,0.4317578673362732,0.543797492980957,0.9991517663002014,True,175.96176564251778
63,2077,True,0.5468232035636902,0.5993537306785583,0.999487578868866,0.3550359010696411,0.611952543258667,0.9986331462860107,0.5133146047592163,0.7821274399757385,0.9962525963783264,0.3842431604862213,0.7799088954925537,0.9942847490310669,0.43047013878822327,0.543453574180603,0.999193012714386,True,176.24154940133099
64,2110,True,0.5466026663780212,0.599369466304779,0.999527096748352,0.3559151589870453,0.6117954254150391,0.9985842704772949,0.5117244124412537,0.7825247049331665,0.9965088367462158,0.3823988735675812,0.7803365588188171,0.9944693446159363,0.42940500378608704,0.5435387492179871,0.9992331266403198,True,176.27164963673835
65,2143,True,0.5463321208953857,0.5997279286384583,0.9995645880699158,0.3549826443195343,0.6117649674415588,0.9985493421554565,0.5101423859596252,0.784000813961029,0.9967406988143921,0.3815622329711914,0.7814802527427673,0.9946038722991943,0.4299570620059967,0.5434171557426453,0.9992802739143372,True,176.4004920656322
66,2176,True,0.5460448861122131,0.5997338891029358,0.999603271484375,0.35469430685043335,0.6114423274993896,0.9985749125480652,0.5089117288589478,0.7844801545143127,0.9969963431358337,0.38088640570640564,0.7817457318305969,0.9948521256446838,0.4293881058692932,0.5433105230331421,0.9993242621421814,True,176.4985276513961
67,2209,True,0.5459638833999634,0.5997920632362366,0.9996293783187866,0.3544788360595703,0.6110337376594543,0.9984292984008789,0.5075209736824036,0.7831899523735046,0.9971128702163696,0.38070058822631836,0.78056800365448,0.9947404265403748,0.4296692907810211,0.543368399143219,0.9993338584899902,True,176.64014477058146
68,2242,True,0.5460270643234253,0.59992516040802,0.999655544757843,0.35471224784851074,0.6110522747039795,0.9983840584754944,0.5070843696594238,0.7826477289199829,0.9972028136253357,0.38221216201782227,0.7796471118927002,0.9946791529655457,0.42977815866470337,0.5433881878852844,0.9993751645088196,True,176.67135414715065
69,2275,True,0.5459645986557007,0.6003154516220093,0.999681830406189,0.3525777757167816,0.6115373373031616,0.998427152633667,0.5070557594299316,0.7835693955421448,0.9973904490470886,0.3819598853588104,0.7810992002487183,0.9949137568473816,0.42992982268333435,0.5430818200111389,0.9994139671325684,True,176.67895437898102
70,2308,True,0.5462223887443542,0.6005132794380188,0.9997018575668335,0.3528805673122406,0.6112960577011108,0.9984189867973328,0.5072066187858582,0.7836324572563171,0.9974657893180847,0.3818100392818451,0.7807086706161499,0.9948986768722534,0.4300573766231537,0.5430497527122498,0.9994367957115173,True,176.80789008483865
71,2341,True,0.5467625260353088,0.600688099861145,0.99972003698349,0.3534266948699951,0.6113211512565613,0.9984140992164612,0.5073352456092834,0.7838865518569946,0.9973817467689514,0.38273608684539795,0.7815015316009521,0.9945701360702515,0.4307292103767395,0.5430620312690735,0.9994655847549438,True,176.85202779229988
72,2374,True,0.5467171669006348,0.6005358099937439,0.9997398257255554,0.3539767563343048,0.6108591556549072,0.9984617233276367,0.5073768496513367,0.7816742062568665,0.9974881410598755,0.38338539004325867,0.7787650227546692,0.9947206974029541,0.4310259521007538,0.5429710149765015,0.9994935989379883,True,176.93411725914683
73,2407,True,0.5468263626098633,0.6007377505302429,0.9997539520263672,0.3526684045791626,0.6127191185951233,0.9984158277511597,0.5077454447746277,0.7824117541313171,0.9975249171257019,0.3836866617202759,0.7803248763084412,0.9946373105049133,0.4319389760494232,0.5430155992507935,0.9994927644729614,True,176.46879051387324
74,2440,True,0.5473150014877319,0.600875198841095,0.9997662305831909,0.3530375361442566,0.6124571561813354,0.9984850883483887,0.5099206566810608,0.7824896574020386,0.9975691437721252,0.3839131295681,0.7803894877433777,0.9947141408920288,0.43267518281936646,0.5426123142242432,0.9995006322860718,True,176.58831866824823
75,2473,True,0.5483622550964355,0.6011648178100586,0.9997789263725281,0.3524104356765747,0.6124395132064819,0.9985551834106445,0.5114970803260803,0.784325897693634,0.9976823329925537,0.3841623365879059,0.7825527787208557,0.9948951005935669,0.43408581614494324,0.5426083207130432,0.9995263814926147,True,176.7069405386371
