frame,timestamp_ms,angle_l_elbow,angle_r_elbow,angle_l_shoulder,angle_r_shoulder,angle_l_knee,angle_r_knee,angle_l_hip,angle_r_hip,torso_tilt_deg,head_tilt_deg,center_of_mass_x,center_of_mass_y,shoulder_level_diff,hip_level_diff,symmetry_elbow_diff,symmetry_shoulder_diff,symmetry_knee_diff,symmetry_hip_diff,symmetry_mean_diff,foot_separation,foot_height_diff,left_wrist_speed,left_wrist_accel,left_wrist_jerk,right_wrist_speed,right_wrist_accel,right_wrist_jerk,left_ankle_speed,left_ankle_accel,left_ankle_jerk,right_ankle_speed,right_ankle_accel,right_ankle_jerk,left_shoulder_speed,left_shoulder_accel,left_shoulder_jerk,right_shoulder_speed,right_shoulder_accel,right_shoulder_jerk,hand_left_thumb_curl_angle,hand_left_thumb_extended,hand_left_thumb_tip_to_wrist,hand_left_index_curl_angle,hand_left_index_extended,hand_left_index_tip_to_wrist,hand_left_middle_curl_angle,hand_left_middle_extended,hand_left_middle_tip_to_wrist,hand_left_ring_curl_angle,hand_left_ring_extended,hand_left_ring_tip_to_wrist,hand_left_pinky_curl_angle,hand_left_pinky_extended,hand_left_pinky_tip_to_wrist,hand_left_thumb_to_index_tip,hand_left_thumb_to_middle_tip,hand_left_thumb_to_ring_tip,hand_left_thumb_to_pinky_tip,hand_left_index_middle_spread,hand_left_middle_ring_spread,hand_left_ring_pinky_spread,hand_left_orientation_deg,hand_right_thumb_curl_angle,hand_right_thumb_extended,hand_right_thumb_tip_to_wrist,hand_right_index_curl_angle,hand_right_index_extended,hand_right_index_tip_to_wrist,hand_right_middle_curl_angle,hand_right_middle_extended,hand_right_middle_tip_to_wrist,hand_right_ring_curl_angle,hand_right_ring_extended,hand_right_ring_tip_to_wrist,hand_right_pinky_curl_angle,hand_right_pinky_extended,hand_right_pinky_tip_to_wrist,hand_right_thumb_to_index_tip,hand_right_thumb_to_middle_tip,hand_right_thumb_to_ring_tip,hand_right_thumb_to_pinky_tip,hand_right_index_middle_spread,hand_right_middle_ring_spread,hand_right_ring_pinky_spread,hand_right_orientation_deg
13,433,,,,,,,,,,8.255680664855687,,,0.0006399999999999739,,,,,,,,,,,,,,,,,,,,,0.1018429812039877,1.3192249831658212,31.682206915007843,0.052388992867784895,0.6820425060567443,2.4783201196722207,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
14,466,,,,,,,,,,8.101328011142485,,,0.0010069999999999801,,,,,,,,,,,,,,,,,,,,,0.08543166039059769,1.13293811238163,27.08560366188209,0.030954664889609754,0.5705414864470494,8.560518096086545,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
15,500,,,,,,,,,,8.014669141073226,,,0.0012339999999999574,,,,,,,,,,,,,,,,,,,,,0.06054767557525965,0.8291065921057301,20.09503400967964,0.019138831129278173,0.24851785008562435,7.770744309933253,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
16,533,,,,,,,,,,10.152462642225753,,,0.0017209999999999726,,,,,,,,,,,,,,,,,,,,,0.033860475527833625,0.6176048886464421,10.060005022987118,0.014321176045361868,0.05792035557097191,6.387928908376724,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
17,566,,,,,,,,,,9.822031613681112,,,0.005543000000000076,,,,,,,,,,,,,,,,,,,,,0.022327807207642443,0.36714490722501303,3.9442988050035996,0.018867181104108222,0.20458526964650217,1.3821650203591052,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
18,600,,,,,,,,,,9.254882161797868,,,0.0020080000000000098,,,,,,,,,,,,,,,,,,,,,0.012197489112171006,0.5138290467371591,4.629516704866562,0.025702445022816364,0.07397374926931377,4.916817478326217,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
19,633,,,,,,,,,,9.63090725507024,,,0.0016019999999999923,,,,,,,,,,,,,,,,,,,,,0.012899971042728537,0.19312411580456704,22.120665717739637,0.02382342195741349,0.15994185150130724,6.258744565917552,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
20,666,,,,,,,,,,10.30611881551129,,,7.00000000000145e-05,,,,,,,,,,,,,,,,,,,,,0.0200253013404819,0.9494956774772284,11.684948460087913,0.016993641636740033,0.35359512183268865,4.854182003177727,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
21,700,,,,,,,,,,10.04576015040922,,,0.0005519999999999969,,,,,,,,,,,,,,,,,,,,,0.05213096784989854,0.6631105021780017,18.959900896378358,0.016221133790237027,0.46101723502923647,1.7978266790879052,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
22,733,,,,,,,,,,8.825877796854614,,,0.0012049999999999006,,,,,,,,,,,,,,,,,,,,,0.049874125258642085,0.41423847369019484,13.216511680342911,0.029625778185332217,0.31905818192032037,5.9563534085960805,,False,,,False,,,False,,,False,,,False,,,,,,,,,,,False,,,False,,,False,,,False,,,False,,,,,,,,,
